conversation_id_str,created_at,favorite_count,full_text,full_text_comments,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,Unnamed: 16

~Bertanya dengan Nada Corbuzier~",2.0005649986079337e+18,,NarasiNewsroom,in,,0,0,0,https://x.com/PolitisiTidurr/status/2000564998607933754,1.96818216273127e+18,PolitisiTidurr,
2.0005729672780595e+18,2025-12-16T11:35:11.000Z,0.0,Presiden Prabowo Subianto mengaku dihubungi oleh banyak kepala negara yang menawarkan bantuan untuk penanganan bencana banjir bandang dan tanah longsor di Aceh Sumatera Utara dan Sumatera Barat. Pernyataan itu disampaikannya dalam Sidang Kabinet Paripurna di Istana Negara https://t.co/BZMzgcc8pc,"@kompascom Huhuhu
Mulai terkuak",2.000892458239177e+18,,kompascom,in,,0,0,0,https://x.com/ArgaPatradilaga/status/2000892458239176836,1.8808063286393364e+18,ArgaPatradilaga,
2.0005729672780595e+18,Mon Dec 15 14:25:38 +0000 2025,125.0,Presiden Prabowo Subianto menyerahkan konsesi lahan seluas 20.000 hektar di Aceh untuk program konservasi gajah. Lahan itu berasal dari konsesi miliknya melalui PT Tusam Hutani Lestari. Baca di: https://t.co/e0DL9yh9V0. | #PrabowoSubianto #Aceh #Gajah https://t.co/iJI7ndvi6y,@NarasiNewsroom Masih menyimpan cara berpikir kalau masyarakat itu bodoh.,2.0005729672780595e+18,https://pbs.twimg.com/media/G8N2gU1bQAA-g-Y.jpg,,in,,20,52,33,https://x.com/undefined/status/2000572967278059537,23343960.0,,
2.0005729672780595e+18,2025-12-16T03:45:30.000Z,2.0,Presiden Prabowo Subianto menyerahkan konsesi lahan seluas 20.000 hektar di Aceh untuk program konservasi gajah. Lahan itu berasal dari konsesi miliknya melalui PT Tusam Hutani Lestari. Baca di: https://t.co/e0DL9yh9V0. | #PrabowoSubianto #Aceh #Gajah https://t.co/iJI7ndvi6y,@kompascom Setelah jatuh korban dan kerusakan😡,2.0007245432838144e+18,,kompascom,in,,0,0,0,https://x.com/riefb79/status/2000724543283814452,2173331119.0,riefb79,
2.0006415787763387e+18,2025-12-15T18:58:17.000Z,3.0,Presiden Prabowo Subianto menyerahkan konsesi lahan seluas 20.000 hektar di Aceh untuk program konservasi gajah. Lahan itu berasal dari konsesi miliknya melalui PT Tusam Hutani Lestari. Baca di: https://t.co/e0DL9yh9V0. | #PrabowoSubianto #Aceh #Gajah https://t.co/iJI7ndvi6y,"@kompascom Dari 120 ribu dikasihkan 20 ribu.
Masih punya 100 ribu.",2.0007742571151155e+18,,kompascom,in,,0,0,0,https://x.com/mas_ageng/status/2000774257115115614,105708994.0,mas_ageng,
2.0005729672780595e+18,2025-12-16T12:13:02.000Z,0.0,Presiden Prabowo Subianto menyerahkan konsesi lahan seluas 20.000 hektar di Aceh untuk program konservasi gajah. Lahan itu berasal dari konsesi miliknya melalui PT Tusam Hutani Lestari. Baca di: https://t.co/e0DL9yh9V0. | #PrabowoSubianto #Aceh #Gajah https://t.co/iJI7ndvi6y,"""We can move one application to the other side within 1 minute and we do not lose data."" 🚀 At HPE Discover Barcelona, Andreas Kranabitl (Managing Director, SPAR ICS) joined @MasSubestimado and @WillTownTech to discuss creating the retail experience of the future. He highlights a https://t.co/BTMZcrkB63",2.0006415787763387e+18,https://pbs.twimg.com/amplify_video_thumb/2000640104767852548/img/iqpRoq7pciYhFwZG.jpg,,en,,0,1,1,https://x.com/TheSixFiveMedia/status/2000641578776338647,1.2422227430320824e+18,TheSixFiveMedia,
2.0005729672780595e+18,2025-12-16T12:51:40.000Z,0.0,Presiden Prabowo Subianto menyerahkan konsesi lahan seluas 20.000 hektar di Aceh untuk program konservasi gajah. Lahan itu berasal dari konsesi miliknya melalui PT Tusam Hutani Lestari. Baca di: https://t.co/e0DL9yh9V0. | #PrabowoSubianto #Aceh #Gajah https://t.co/iJI7ndvi6y,@kompascom Gajah E wes koit,2.0009019827611817e+18,,kompascom,hi,,0,0,0,https://x.com/IndraManis4967/status/2000901982761181683,1.6602664578283028e+18,IndraManis4967,
2.0005729672780595e+18,2025-12-16T04:38:29.000Z,0.0,Presiden Prabowo Subianto menyerahkan konsesi lahan seluas 20.000 hektar di Aceh untuk program konservasi gajah. Lahan itu berasal dari konsesi miliknya melalui PT Tusam Hutani Lestari. Baca di: https://t.co/e0DL9yh9V0. | #PrabowoSubianto #Aceh #Gajah https://t.co/iJI7ndvi6y,@kompascom Dulu dapatnya legal ??,2.0009117042644667e+18,,kompascom,in,,0,0,0,https://x.com/ConservingWLife/status/2000911704264466577,1972292005.0,ConservingWLife,
2.0005729672780595e+18,2025-12-16T05:45:26.000Z,0.0,Presiden Prabowo Subianto menyerahkan konsesi lahan seluas 20.000 hektar di Aceh untuk program konservasi gajah. Lahan itu berasal dari konsesi miliknya melalui PT Tusam Hutani Lestari. Baca di: https://t.co/e0DL9yh9V0. | #PrabowoSubianto #Aceh #Gajah https://t.co/iJI7ndvi6y,@kompascom Buat PSI maksudnya? buat Raja Juli antoni si Menhut?,2.0007875936682565e+18,,kompascom,in,,0,0,0,https://x.com/mjbakhm/status/2000787593668256184,1624610708.0,mjbakhm,
2.0005729672780595e+18,2025-12-16T05:16:42.000Z,0.0,Presiden Prabowo Subianto menyerahkan konsesi lahan seluas 20.000 hektar di Aceh untuk program konservasi gajah. Lahan itu berasal dari konsesi miliknya melalui PT Tusam Hutani Lestari. Baca di: https://t.co/e0DL9yh9V0. | #PrabowoSubianto #Aceh #Gajah https://t.co/iJI7ndvi6y,"@kompascom ""Miliknya"" Hahahaa....",2.0008044404887304e+18,,kompascom,in,,0,0,0,https://x.com/Yuyung655593/status/2000804440488730702,1.8954768221016883e+18,Yuyung655593,
2.0005729672780595e+18,2025-12-16T01:05:30.000Z,0.0,Presiden Prabowo Subianto menyerahkan konsesi lahan seluas 20.000 hektar di Aceh untuk program konservasi gajah. Lahan itu berasal dari konsesi miliknya melalui PT Tusam Hutani Lestari. Baca di: https://t.co/e0DL9yh9V0. | #PrabowoSubianto #Aceh #Gajah https://t.co/iJI7ndvi6y,@kompascom Gilee,2.0007972090263347e+18,,kompascom,tr,,0,0,0,https://x.com/yudhiarix/status/2000797209026334742,214342727.0,yudhiarix,
2.0005729672780595e+18,2025-12-16T09:17:54.000Z,0.0,Presiden Prabowo Subianto menyerahkan konsesi lahan seluas 20.000 hektar di Aceh untuk program konservasi gajah. Lahan itu berasal dari konsesi miliknya melalui PT Tusam Hutani Lestari. Baca di: https://t.co/e0DL9yh9V0. | #PrabowoSubianto #Aceh #Gajah https://t.co/iJI7ndvi6y,@kompascom bohongan paling,2.000733994502251e+18,,kompascom,in,,0,0,0,https://x.com/florian_wit/status/2000733994502251010,7.752380375129211e+17,florian_wit,
2.0005729672780595e+18,2025-12-16T11:55:53.000Z,0.0,Presiden Prabowo Subianto menyerahkan konsesi lahan seluas 20.000 hektar di Aceh untuk program konservasi gajah. Lahan itu berasal dari konsesi miliknya melalui PT Tusam Hutani Lestari. Baca di: https://t.co/e0DL9yh9V0. | #PrabowoSubianto #Aceh #Gajah https://t.co/iJI7ndvi6y,@kompascom Duarrrrrrrr 😁,2.0008579081465367e+18,,kompascom,en,,0,0,0,https://x.com/OutsoleInsole/status/2000857908146536679,1693387027.0,OutsoleInsole,
2.0005729672780595e+18,2025-12-16T04:33:35.000Z,0.0,Presiden Prabowo Subianto menyerahkan konsesi lahan seluas 20.000 hektar di Aceh untuk program konservasi gajah. Lahan itu berasal dari konsesi miliknya melalui PT Tusam Hutani Lestari. Baca di: https://t.co/e0DL9yh9V0. | #PrabowoSubianto #Aceh #Gajah https://t.co/iJI7ndvi6y,@kompascom My pahlawan ku 👍👍,2.000897668537836e+18,,kompascom,in,,0,0,0,https://x.com/Asep_Twin/status/2000897668537835980,1.5836381186655928e+18,Asep_Twin,
2.0005729672780595e+18,2025-12-16T11:06:24.000Z,0.0,Presiden Prabowo Subianto menyerahkan konsesi lahan seluas 20.000 hektar di Aceh untuk program konservasi gajah. Lahan itu berasal dari konsesi miliknya melalui PT Tusam Hutani Lestari. Baca di: https://t.co/e0DL9yh9V0. | #PrabowoSubianto #Aceh #Gajah https://t.co/iJI7ndvi6y,"@kompascom Dari jutaan lahan yg lu punya? Wkwkwkwkwk
#pembunuh!!",2.000786358869116e+18,,kompascom,in,,0,0,0,https://x.com/Mbon_ambon/status/2000786358869115303,225516870.0,Mbon_ambon,
2.0005729672780595e+18,2025-12-16T11:06:24.000Z,,Presiden Prabowo Subianto menyerahkan konsesi lahan seluas 20.000 hektar di Aceh untuk program konservasi gajah. Lahan itu berasal dari konsesi miliknya melalui PT Tusam Hutani Lestari. Baca di: https://t.co/e0DL9yh9V0. | #PrabowoSubianto #Aceh #Gajah https://t.co/iJI7ndvi6y,"@kompascom Sumbangan ini tidak menutup pengusutan atas lahan sawit milik @prabowo yang dibuka dengan membabat hutan, menjual kayunya dan menggunakan hasil penjualan kayu utk membangun ladang sawit, yang diduga menjadi penyebab bencana besar di Sumatera. 
Netizen boleh buka datanya",2.0008852167523612e+18,,kompascom,in,,0,0,0,https://x.com/PDasamuka/status/2000885216752361715,1.3277816617239593e+18,PDasamuka,
2.000844333067736e+18,Tue Dec 16 08:23:57 +0000 2025,45.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,@sheknowshoney Mau ngakak takut dosa...,2.000844333067736e+18,,,in,,0,4,18,https://x.com/undefined/status/2000844333067735312,293711629.0,,
2.000844333067736e+18,2025-12-17T09:41:27.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,@sheknowshoney ga kebayang kl ni orang beneran jd presiden. indonesia kiamat duluan.,2.001226222840517e+18,,sheknowshoney,in,,0,0,0,https://x.com/fathekid/status/2001226222840517070,1.471419278431703e+18,fathekid,
2.000844333067736e+18,2025-12-17T16:25:38.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,@sheknowshoney Banyak kurang banyak memang ketidakmasuk-akalan ini ya,2.001327938248266e+18,,sheknowshoney,in,,0,0,0,https://x.com/sunshilaangel/status/2001327938248265872,291140295.0,sunshilaangel,
2.000844333067736e+18,2025-12-16T22:10:45.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,@sheknowshoney Ora sudi +!!!!!,2.0010524028629972e+18,,sheknowshoney,in,,0,0,0,https://x.com/ririn22/status/2001052402862997861,126348979.0,ririn22,
2.000844333067736e+18,2025-12-18T05:09:01.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,@sheknowshoney Sudah sampe dimana gue setuju uly siregar wkwk,2.001520053897036e+18,,sheknowshoney,in,,0,0,0,https://x.com/_leowsgd/status/2001520053897035929,1.9827215705285012e+18,_leowsgd,
2.000844333067736e+18,2025-12-18T03:57:46.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,@sheknowshoney Bakal korupsi besar besaran iya boro boro mau berantas,2.0015021222912044e+18,,sheknowshoney,in,,0,0,0,https://x.com/CandiSudir4161/status/2001502122291204326,1.670234648780345e+18,CandiSudir4161,
2.000844333067736e+18,2025-12-17T04:49:31.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,@sheknowshoney Gubernur Mualem jadikan Presiden,2.001152758800692e+18,,sheknowshoney,in,,0,0,0,https://x.com/WWipawirhe95415/status/2001152758800691679,1.9080248625869169e+18,WWipawirhe95415,
2.000844333067736e+18,2025-12-18T04:35:18.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,"@sheknowshoney Kagak sudih gua cookk, bisa2 negara ini di jual😂😂😂",2.0015115655066056e+18,,sheknowshoney,in,,0,0,0,https://x.com/Ajimasdana/status/2001511565506605475,1.4949849462846382e+18,Ajimasdana,
2.000844333067736e+18,2025-12-17T09:12:54.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,@sheknowshoney Pretttt Tukang Kibull,2.0012190385430607e+18,,sheknowshoney,in,,0,0,0,https://x.com/ADekaprio59264/status/2001219038543061270,1.963289975493202e+18,ADekaprio59264,
2.000844333067736e+18,2025-12-18T05:51:37.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,@sheknowshoney @baby_alien28 Bukankah suami dia sdh terlibat??,2.0015307736404588e+18,,sheknowshoney,in,,0,0,0,https://x.com/sentot60/status/2001530773640458681,1.1010672506673234e+18,sentot60,
2.000844333067736e+18,2025-12-17T03:38:44.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,@sheknowshoney Iya padahal dia malah bisa langsung ketok palu buat undang undangnya wkwkkw,2.0011349441696568e+18,,sheknowshoney,in,,0,0,0,https://x.com/WinarnoYuni/status/2001134944169656708,1.6287800371714662e+18,WinarnoYuni,
2.000844333067736e+18,2025-12-17T10:05:51.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,"@sheknowshoney Apasih puan,partai lu aja sarang tikus",2.0012323646560056e+18,,sheknowshoney,in,,0,0,0,https://x.com/mhmmdsbhn_07/status/2001232364656005627,1.6369868721814528e+18,mhmmdsbhn_07,
2.000844333067736e+18,2025-12-17T14:33:08.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,@sheknowshoney Karena dialah koruptor yang sebenar nya,2.001299628965204e+18,,sheknowshoney,in,,0,0,0,https://x.com/zaidiaksaratech/status/2001299628965204181,1.3568842939187569e+18,zaidiaksaratech,
2.000844333067736e+18,2025-12-19T01:55:15.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,@sheknowshoney Undang2 perampasan asetnya d perjuangan dulu ya Bu...,2.0018336788388623e+18,,sheknowshoney,in,,0,0,0,https://x.com/oris_ws/status/2001833678838862321,359952462.0,oris_ws,
2.000844333067736e+18,2025-12-17T13:22:22.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,@sheknowshoney Inget pilih esensi bukan sensasi gua setuju koruptor harus di buru tapi harus di jelaskan gimana caranya bukan halusinasi ngejar koruptor sampe antarctica,2.0012818217751964e+18,,sheknowshoney,in,,0,0,0,https://x.com/Duck7121/status/2001281821775196395,8.805414267857224e+17,Duck7121,
2.000844333067736e+18,2025-12-17T04:41:01.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,@sheknowshoney Nggak akan pernah ...,2.001150618753492e+18,,sheknowshoney,in,,0,0,0,https://x.com/SofyanSiregar33/status/2001150618753491432,7.995804670537523e+17,SofyanSiregar33,
2.000844333067736e+18,2025-12-18T04:46:49.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,"@sheknowshoney Ngomong ni sama bool , mau sampai alam dunia  alam ,barzah ,alam akhirat . Padang mahsyar,   demi allah gk bakal percya gw",2.00151446351476e+18,,sheknowshoney,in,,0,0,0,https://x.com/RayRay343452851/status/2001514463514759362,1.681688210098e+18,RayRay343452851,
2.000844333067736e+18,2025-12-17T06:55:53.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,@sheknowshoney https://t.co/f9tloLy04f,2.0011845572282447e+18,https://pbs.twimg.com/media/G8WivmNa0AA6cJd.jpg,sheknowshoney,qme,,0,0,0,https://x.com/jakaloro/status/2001184557228245308,1.0934903498114826e+18,jakaloro,
2.000844333067736e+18,2025-12-17T09:05:52.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,@sheknowshoney dude im srsly gonna lose it,2.0012172682989816e+18,,sheknowshoney,en,,0,0,0,https://x.com/jjackey__/status/2001217268298981577,1.2517287604134502e+18,jjackey__,
2.000844333067736e+18,2025-12-18T08:08:18.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,@sheknowshoney kek yg kmren2 kaga janji begitu aja.. cuihhh gak sudi milih gue anjnk,2.0015651695630868e+18,,sheknowshoney,in,,0,0,0,https://x.com/chaengie_gf/status/2001565169563086863,7.781674570392207e+17,chaengie_gf,
2.000844333067736e+18,2025-12-17T14:35:14.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,@sheknowshoney @anaksungsang Haha,2.0013001572296049e+18,,sheknowshoney,tl,,0,0,0,https://x.com/brotherqu/status/2001300157229604899,1.4989937776752435e+18,brotherqu,
2.000844333067736e+18,2025-12-18T04:18:27.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,@sheknowshoney Males.....,2.001507327330128e+18,,sheknowshoney,es,,0,0,0,https://x.com/UjangR89174/status/2001507327330128132,1.7453683284520714e+18,UjangR89174,
2.000844333067736e+18,2025-12-18T13:39:35.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,@sheknowshoney Ogah....maap,2.0016485394123853e+18,,sheknowshoney,in,,0,0,0,https://x.com/harlesmana/status/2001648539412385824,177805437.0,harlesmana,
2.000844333067736e+18,2025-12-18T08:40:27.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,@sheknowshoney 💩💩💩💩💩🤮🤮🤮🤮🤢🤢🤢🤢🤢,2.001573262934053e+18,,sheknowshoney,qme,,0,0,0,https://x.com/myud_id/status/2001573262934053101,1.518892558159532e+18,myud_id,
2.000844333067736e+18,2025-12-18T06:09:46.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,@sheknowshoney big no yang ada semua org di mute sm blio wkwkwk,2.001535341426332e+18,,sheknowshoney,in,,0,0,0,https://x.com/bangsat/status/2001535341426331783,9165012.0,bangsat,
2.000844333067736e+18,2025-12-18T09:20:46.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,"@sheknowshoney Kek prabowo juga begitu 🤣
Kalo ga berani bunuh orang jangan jadi presiden 🤣
Nanti kena tampol duwit diem 🤣",2.0015834084605425e+18,,sheknowshoney,in,,0,0,0,https://x.com/Phie67369572/status/2001583408460542111,1.267286086914474e+18,Phie67369572,
2.000844333067736e+18,2025-12-17T17:58:00.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,@sheknowshoney ckckck....,2.00135118450292e+18,,sheknowshoney,in,,0,0,0,https://x.com/marselinarosali/status/2001351184502919675,1.2397891678458388e+18,marselinarosali,
2.000844333067736e+18,2025-12-18T04:39:58.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,@sheknowshoney Mau rakyat percaya?🤣🤣🤣,2.001512740498854e+18,,sheknowshoney,in,,0,0,0,https://x.com/Mardiatmo69/status/2001512740498854085,1.5728892905219973e+18,Mardiatmo69,
2.000844333067736e+18,2025-12-18T00:29:05.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,@sheknowshoney kenapa nggak bisa berantas koruptor pas jadi ketua DPR?,2.0014496044542607e+18,,sheknowshoney,in,,0,0,0,https://x.com/adibfarrasy/status/2001449604454260838,7.571338448898048e+17,adibfarrasy,
2.000844333067736e+18,2025-12-18T04:40:13.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,@sheknowshoney kntol tae jmbt anj jadi ketum aja g becus berantas banget ini 1 keluarga beban negara anj,2.0015128027884628e+18,,sheknowshoney,in,,0,0,0,https://x.com/boss_gento/status/2001512802788462826,1.498597233897341e+18,boss_gento,
2.000844333067736e+18,2025-12-17T12:01:53.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,"@sheknowshoney Undang2 perampasan aset aja gak u Sahin sampe gini hari, NGOMONG U SAMA TEMBOK",2.0012615647422628e+18,,sheknowshoney,in,,0,0,0,https://x.com/gedefrandani/status/2001261564742262891,3049016304.0,gedefrandani,
2.000844333067736e+18,2025-12-17T15:17:49.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,@sheknowshoney @aphr0dita19 bct,2.0013108723592888e+18,,sheknowshoney,und,,0,0,0,https://x.com/bertamasya__/status/2001310872359288846,1.5732976931450511e+18,bertamasya__,
2.000844333067736e+18,2025-12-18T05:00:47.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,@sheknowshoney Biasa kalau ada maunya...,2.0015179816382423e+18,,sheknowshoney,in,,0,0,0,https://x.com/Aliemuhsien/status/2001517981638242460,228007774.0,Aliemuhsien,
2.000844333067736e+18,2025-12-18T05:35:44.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,@sheknowshoney janjimu palsu,2.001526774602376e+18,,sheknowshoney,in,,0,0,0,https://x.com/Jojosetiawan66/status/2001526774602375449,1968437622.0,Jojosetiawan66,
2.000844333067736e+18,2025-12-18T05:31:33.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,@sheknowshoney kurang absolut kuasanya,2.0015257214545144e+18,,sheknowshoney,in,,0,0,0,https://x.com/Jojosetiawan66/status/2001525721454514458,1968437622.0,Jojosetiawan66,
2.000844333067736e+18,2025-12-18T03:51:18.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,"@sheknowshoney 😂😂😂.... dah biarin aja berkoar-koar... biar senang, memang masih ada rakyat yang percaya sama mereka, UU perampasan aset koruptor saja sampai sekarang gak selesai selesai",2.0015004954800005e+18,,sheknowshoney,in,,0,0,0,https://x.com/1974Herry/status/2001500495480000586,7.135582426017956e+17,1974Herry,
2.000844333067736e+18,2025-12-17T12:44:13.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,@sheknowshoney Anak banteng kan anda koruptornya,2.001272217687172e+18,,sheknowshoney,in,,0,0,0,https://x.com/T_erakota/status/2001272217687171233,1.6159883686844826e+18,T_erakota,
2.000844333067736e+18,2025-12-19T09:39:50.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,@sheknowshoney @salahjurusann berantas diri sendiri maksudnya?,2.001950595109028e+18,,sheknowshoney,in,,0,0,0,https://x.com/larythelups/status/2001950595109028160,1.0973089301437071e+18,larythelups,
2.000844333067736e+18,2025-12-17T05:50:58.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,"@sheknowshoney Biarin bang, jangan dicegah, tar ngadu mama nya..",2.0011682213036608e+18,,sheknowshoney,in,,0,0,0,https://x.com/cep72629/status/2001168221303660904,1.8896804084361871e+18,cep72629,
2.000844333067736e+18,2025-12-18T05:32:04.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,@sheknowshoney Taeek 🤮🤮🤮,2.001525852799144e+18,,sheknowshoney,tl,,0,0,0,https://x.com/agusarudam88/status/2001525852799144242,1.8083097741043835e+18,agusarudam88,
2.000844333067736e+18,2025-12-18T08:03:55.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,"@sheknowshoney UUD, ujung-ujungnya duid",2.001564068130493e+18,,sheknowshoney,in,,0,0,0,https://x.com/kopiarabica_/status/2001564068130492642,329603662.0,kopiarabica_,
2.000844333067736e+18,2025-12-17T06:47:18.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,"@sheknowshoney Bau apa lagi yg lewat, busuknyaa",2.00118239763175e+18,,sheknowshoney,in,,0,0,0,https://x.com/tezaro1606/status/2001182397631750250,788551754.0,tezaro1606,
2.000844333067736e+18,2025-12-17T04:38:59.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,@sheknowshoney Rusak negoro ne,2.00115010625568e+18,,sheknowshoney,in,,0,0,0,https://x.com/bahrudinhawariI/status/2001150106255679765,728049031.0,bahrudinhawariI,
2.000844333067736e+18,2025-12-19T00:57:51.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,@sheknowshoney yahhh emak lu aja ga di pilih rakyat,2.0018192337062264e+18,,sheknowshoney,in,,0,0,0,https://x.com/RyckoFScannov/status/2001819233706226159,8.115414527107564e+17,RyckoFScannov,
2.000844333067736e+18,2025-12-17T07:12:40.000Z,0.0,Bukannya dia udah di tempat yang seharusnya bisa menghabisi koruptor? Ngapain nunggu jadi presiden? Politisi emanglah. Rada-rada semua.,"@sheknowshoney Pemilu masih 4 tahun lagi, dah ada ucapan begini aja",2.0011887801544788e+18,,sheknowshoney,in,,0,0,0,https://x.com/lalabiruuu/status/2001188780154478846,1.8025657422207672e+18,lalabiruuu,
